order_id,datetime,region_id,currency_code,product_id,unit_price,quantity,is_online,customer_id,is_new_customer,device_type,payment_method,referral_source,discount_code,customer_note
b1e8ea62-b729-4051-b4af-e1da1e2e793f,2026-05-05T18:01:00Z,CA-ON,CAD,PY-DATA-002,49.99,2,true,CUST-7553,false,mobile,credit_card,social,SPRING25,Bought two courses with this deal
ecd81d8a-8669-49eb-9fbb-a4c4bb18051f,2026-05-05T18:07:00Z,CA-QC,CAD,PY-SQL-004,44.99,4,true,CUST-3009,false,desktop,credit_card,paid_search,SPRING25,For my study group
1de49f0d-3b25-4611-b366-5b6018b6560d,2026-05-05T18:21:00Z,CA-QC,CAD,PY-INTRO-001,29.99,1,true,CUST-2698,true,mobile,paypal,social,SPRING25,Finally pulled the trigger at this price
d83f99cf-3199-4900-a843-f13314414072,2026-05-05T18:34:00Z,US-MO,USD,PY-NLP-006,54.99,1,true,CUST-6759,true,mobile,apple_pay,paid_search,SPRING25,Clear explanations
bc80a726-678e-4c93-b470-b58051156d40,2026-05-05T18:53:00Z,US-CA,USD,PY-VIZ-003,39.99,1,true,CUST-4048,true,mobile,apple_pay,email,SPRING25,Sharing with friends
a8f7dc4e-1095-415a-bf0b-ec7ffc4cfb46,2026-05-05T19:10:00Z,MX-CMX,MXN,PY-VIZ-003,39.99,1,true,CUST-8055,false,mobile,credit_card,email,SPRING25,
6fa3058b-a151-422e-9af1-efe16b709ff3,2026-05-05T19:16:00Z,US-CA,USD,PY-NLP-006,54.99,4,true,CUST-9501,true,mobile,credit_card,paid_search,,Finally pulled the trigger at this price
d60511ff-6270-4eb1-b7ac-7cc5e21d6047,2026-05-05T19:17:00Z,CA-ON,CAD,PY-SQL-004,44.99,1,true,CUST-3209,true,mobile,gift_card,email,SPRING25,Worth every penny
afa02f57-4c6a-4438-80c8-5e1978f8b578,2026-05-05T19:48:00Z,US-MO,USD,PY-DATA-002,49.99,1,true,CUST-9094,true,desktop,credit_card,email,SPRING25,Sharing with friends
d399ce33-2a68-4c3c-a76f-69100e99ca24,2026-05-05T19:49:00Z,US-MO,USD,PY-DATA-002,49.99,1,true,CUST-3526,true,tablet,credit_card,email,SPRING25,For my study group
488bae04-b122-4dc5-9e4d-4b8784257e63,2026-05-06T08:11:00Z,CA-ON,CAD,PY-INTRO-001,29.99,4,true,CUST-7438,false,desktop,credit_card,organic,,Excellent content
5adac684-71a4-4860-9512-db176ee673a7,2026-05-06T08:32:00Z,US-CA,USD,PY-NLP-006,54.99,2,true,CUST-1659,false,desktop,credit_card,social,,For my study group
b07e2610-27da-4bd3-9e86-18265b515e64,2026-05-06T09:16:00Z,CA-ON,CAD,PY-VIZ-003,39.99,1,true,CUST-6658,false,mobile,paypal,paid_search,,Just what I needed
069c5f71-5c61-4141-9c9a-04946968b0e9,2026-05-06T09:33:00Z,US-MO,USD,PY-INTRO-001,29.99,2,true,CUST-2946,false,desktop,credit_card,organic,,Very helpful
b8d58c8c-0996-4b2b-8cc8-d66fa8148470,2026-05-06T09:42:00Z,US-CA,USD,PY-INTRO-001,29.99,1,true,CUST-7293,false,desktop,credit_card,paid_search,,Love the examples
9c929962-5d72-4487-b6b6-ab5682a43bbc,2026-05-06T09:59:00Z,US-CA,USD,PY-SQL-004,44.99,1,true,CUST-9108,false,mobile,credit_card,paid_search,,Excellent content
edaafc17-7a4d-4c88-98eb-af79f0a50e8d,2026-05-06T10:32:00Z,US-TX,USD,PY-NLP-006,54.99,1,true,CUST-7606,false,desktop,credit_card,email,,Clear explanations
0afcac29-8875-4b4d-aae9-6c43c73bf4cb,2026-05-06T10:37:00Z,US-CA,USD,PY-STREAM-005,59.99,1,true,CUST-6427,false,mobile,apple_pay,paid_search,,
ba0525d0-6546-4554-aff3-0d40ff1dea29,2026-05-06T10:46:00Z,US-TX,USD,PY-DATA-002,49.99,5,true,CUST-7653,true,desktop,credit_card,social,,Love the examples
aea08128-c9ca-4893-aa28-120a6f2a0cdc,2026-05-06T10:52:00Z,US-CA,USD,PY-INTRO-001,29.99,1,false,CUST-4728,false,mobile,credit_card,social,,
a99317d6-68be-4532-adef-e6ef99cc5f2b,2026-05-06T11:04:00Z,US-CA,USD,PY-INTRO-001,29.99,2,true,CUST-2800,false,desktop,credit_card,email,,Very helpful
864b42cc-0296-44a1-83ee-4675f02d48a7,2026-05-06T11:41:00Z,US-MO,USD,PY-STREAM-005,59.99,1,true,CUST-9433,true,tablet,paypal,paid_search,,
68a198b2-ca6b-488a-9547-629a3f6ccea8,2026-05-06T12:19:00Z,US-TX,USD,PY-INTRO-001,29.99,1,false,CUST-9261,false,mobile,apple_pay,organic,,
50d78717-8f08-4262-9776-192fce87d061,2026-05-06T13:10:00Z,US-TX,USD,PY-SQL-004,44.99,1,true,CUST-5331,false,tablet,credit_card,paid_search,,Worth every penny
c45bf7d8-af5a-4775-8626-d6b0ec385104,2026-05-06T13:14:00Z,US-CA,USD,PY-DATA-002,49.99,1,true,CUST-5442,false,desktop,paypal,paid_search,,Love the examples
4af57ed3-d2c2-4acf-9850-9e4c12a7ad85,2026-05-06T13:29:00Z,CA-QC,CAD,PY-VIZ-003,39.99,4,false,CUST-5742,true,tablet,credit_card,email,,Learning at my own pace
4e66d969-164f-4d0f-b130-7157d234e6b8,2026-05-06T13:37:00Z,US-CA,USD,PY-INTRO-001,29.99,1,true,CUST-2020,false,mobile,apple_pay,paid_search,,For my study group
96aa0a7c-33d4-49c2-861e-5b2df8ae194f,2026-05-06T13:42:00Z,US-CA,USD,PY-STREAM-005,59.99,1,true,CUST-1611,true,mobile,apple_pay,email,,
575748e0-d4c6-43d7-b9e6-1652a92b7c2c,2026-05-06T14:42:00Z,US-TX,USD,PY-SQL-004,44.99,1,false,CUST-6654,false,tablet,paypal,organic,,
63762673-6239-436c-8076-81ace2022f46,2026-05-06T15:31:00Z,US-CA,USD,PY-DATA-002,49.99,4,true,CUST-8822,true,desktop,credit_card,social,,Worth every penny
4d7ad65a-dcd9-4596-811a-e2c417ff83eb,2026-05-06T16:07:00Z,US-MO,USD,PY-INTRO-001,29.99,2,true,CUST-9011,true,desktop,paypal,social,,Great course!
4c8c6ff8-fea0-4b0c-82fd-aa8c082cc4ba,2026-05-06T16:47:00Z,US-MO,USD,PY-STREAM-005,59.99,1,true,CUST-2641,false,desktop,apple_pay,organic,,
f243689f-0c6a-4b85-aba6-ef68333f28cc,2026-05-06T17:15:00Z,US-CA,USD,PY-STREAM-005,59.99,2,true,CUST-5833,false,mobile,apple_pay,social,,
e88899cf-87d0-4c68-8302-c784c2d95a50,2026-05-06T17:44:00Z,US-TX,USD,PY-STREAM-005,59.99,1,true,CUST-6301,false,desktop,paypal,paid_search,,Very helpful
26fe55c0-cd50-44ef-88f5-1c7c2082d1cd,2026-05-06T18:03:00Z,US-CA,USD,PY-INTRO-001,29.99,1,true,CUST-4871,false,desktop,paypal,paid_search,,
84b428ee-331e-41fa-a2bb-1c37c7b119fd,2026-05-06T18:34:00Z,US-MO,USD,PY-STREAM-005,59.99,2,true,CUST-9806,true,mobile,paypal,email,,
5e2f3cac-3df8-4a83-a6b2-b7a62512c98d,2026-05-06T18:59:00Z,CA-ON,CAD,PY-DATA-002,49.99,2,true,CUST-4164,false,mobile,credit_card,email,,
